id,text,duration
sample_00009489,ما ننساهاش خالتي سارة الله يرحمها,1.447
sample_00009490,ما ننساش زادا خالتي زبيدة اللي هي أ آ جات أ تحرقت في ساقها brûlure 3 ème degré وما ينجموش يخليوها في السبيطار وما ينجموش يخليوها في الدار وحدها,11.175
sample_00009491,جابوها عايلتها,1.18
sample_00009492,مسيكنة وهي أ قاعدة بش تموت وآنا نقرا لها في القرآن ونسقي فيها في شوية ما وإنذكرها في الشهادة وهي تهز في يدي وتبوس فيها,8.293
sample_00009493,زادا ما ننساهاش خالتي زبيدة,1.376
sample_00009494,توا الدار اللي حليتها سميتها دار اللمة,4.262
sample_00009495,على خاطرها فعلا دار لمة هي عبارة على عايلة كبيرة,4.057
sample_00009496,المقيمين متاعي آ يا إما يجيوا وحدهم وأغلبيتهم خلط على خاطرهم مرضى آ خاصة عندي les cas d'alzheimer ماكم تعرفوا les cas d'al يلزمهم لهوة كبيرة وعايلاتهم ما ينجموش ي يتلهاوا بيهم,14.164
sample_00009497,آ donc قاعدين متعايشين في دار اللمة,3.167
sample_00009498,قولش عليهم أ يكونوا من بعضهم,1.578
sample_00009499,ساعات يتعاركوا ساعات يتسامحوا,2.148
sample_00009500,ساعات تلقى deux cas d'alzheimer قاعدين تقولش عليهم في القهوة يحكيوا في ح في حكاية لا عندها لا ساس لا راس,7.358
sample_00009501,وهوما يحكيوا يحكيوا كل واحد يحكي في حكاية ولاخر يسمع فيه,3.891
sample_00009502,ماغير ما يفهمه,1.255
sample_00009503,فهمت كيفاه,0.82
sample_00009504,وهوما قاعدين عاملين جو,1.966
sample_00009505,ساعات يتعاركوا بالقدا بالقدا وإمبعد يتسامحوا ويحاميوا على بعضهم ويردوا بالهم على بعضهم,7.644
sample_00009506,باهي,1.001
sample_00009507,آ ال personnels اللي آ يتلهاوا بيهم آ un personnel paramédical آ هوما عندهم ال diplôme متاعهم ولكن موش ديما ال diplôme متاعهم يزي,12.197
sample_00009508,آ يلزمهم يكونوا يتعلموا يلزمهم يكونوا عندهم مش يتعلموا عندهم برشا صبر برشا وسع بال ويلزمهم يحبوا المسنين,8.324
sample_00009509,خاطر إذا كان ما يحبوش المسنين آ معنتها ينجموا يشدوا جمعة عشرة أيام يقول لك لا قلقت وفديت وما إنحبش ن وجع لي راسي المسن,9.859
sample_00009510,donc il faut aimer ce monde là,2.067
sample_00009511,c'est un monde agréable,1.373
sample_00009512,وهالعباد اللي عندي la résidents اللي عندي آ آ آ إمه ما نعرش آنا ربي حب لهم بش يعديوا une fin de vie heureuse et agréable,11.254
sample_00009513,آ عبا أ عايشين بكرامتهم خاطر ساعات أ العايلة تقلق شوية وتتعب surtout تتعب,6.689
sample_00009514,ساعات يسلموا يسمعوا الكلمة الخايبة مالكنة ولا مالنسيب ولا حتى مال les petits enfants,6.05
sample_00009515,donc آ جات هاي دار اللمة واسطة ليهم هوما باش ينجموا ي إ ك يكملوا حياتهم وهوما سعداء,8.621
sample_00009516,أ من ما إنحبش ننسى أيه,1.74
sample_00009517,je ne veux pas oublier b pour remercier enda qui est un organisme qui aide les petits les micro projets,5.824
sample_00009518,ماللول elle n'est pas أ n'a ne m'a pas fait confiance,2.842
sample_00009519,ما حبتش تعطيني prix,1.595
sample_00009520,وإمبعداش آ إقتنعت وعطاتني un petit prix,3.915
sample_00009521,وزادت ك كبرت لي في ال prix وزادت كبرت لي في ال prix إلى حد أنو ال عمناول عطاتني الجايزة متاع le meilleur projet le meilleur p micro projet,11.318
sample_00009522,je remercie infiniment,1.445
sample_00009523,إنحب زادا ماذابيا آم,3.039
sample_00009524,أحنا notre population est en train de vieillir donc il faut il faut penser surtout pour les jeunes,5.854
sample_00009525,il faut penser vraiment vraiment sérieusement à آ  هكاكا des maisons des institutions qui آم qui s'occupent des personnes âgées parce que vraiment on n'en a un grand besoin,11.05
sample_00009526,c'est une nécessité,1.085
sample_00009527,لازم منها,0.645
sample_00009528,et merci,0.51
sample_00009529,بسم الله,1.26
sample_00009530,السلام عليكم مرحبا بيكم يعطيكم الصحة,2.9
sample_00009531,آ إسمي تقي الدين بن مسعود آ مؤسس منصة تقي academy آ لاللي ما يعرفش منصة تقي academy هي أول منصة تعليمية عال internet إنقريوا لبتدائي والإعدادي والثانوي كل شي يتم عال l'internet من ألفين وثلاتعش معناها من قبل الكورونا,14.561
sample_00009532,آ في des chiffres آ تقي academy مجموعة أرقام عنا أربعميات ألف تلميذ,5.56
sample_00009533,عنا خمسة وسبعين ألف vidéo عنا ثلاثمية وخمسين أستاذ وعنا في ال staff الكل ستميات آ موظف,7.201
sample_00009534,آ لكن ما بداتش الحكاية هكا واليوم جيت بش نحكي لكم كيفاش بدات الحكاية في ثلاثة مراحل,5.24
sample_00009535,آ آني شخص مغروم برشا بال business نقرا برشا كتب في ال business مغروم زادا بالتدريس,5.601
sample_00009536,التدريس أي حاجة مش كان الرياضيات ومش كان المواد العلمية,4.281
sample_00009537,أي حاجة نتعلمها إنحاول إنسهلها وإنبسطها وإنحطها في فورمة هكا إستفزازية شوية هكا وإنعلمها خاصة للناس اللي ماعندهاش فكرة قبل عالمجال هذاكا,11.161
sample_00009538,فمغروم برشا بالحكاية هاذي,1.661
sample_00009539,ومغروم بال business,1.08
sample_00009540,في المرحلة الأولى اللي هي مرحلة إختيار المجال تاع العمل,3.82
sample_00009541,قريت في كتاب سوال بسيط هو لكن السوال أذايا هو ل اللي وصلنا للمرحلة اللي وصلنا لها تو,6.181
sample_00009542,السوال قال إنو شنيا الحاجة اللي إنت تعملها بسهولة غيرك تصعب عليه,5.96
sample_00009543,إذا كان عندك حاجة تعملها ساهلة عاللخر وغيرك تصعب عليه هذاكا مجال إختصاصك وهذاكا مجال تنجم تجيب منه فلوس,6.561
sample_00009544,فوقتها آني كنت قراي,1.86
sample_00009545,آ كان بالنسبة ليا آني الرياضيات آ حاجة ساهلة عاللخر حاجة إنشيخ عليها برشا حاجة نعرف عكس برشا عباد معقدة مالرياضيات لكن بالنسبة ليا حاجة لعبة هكا وجو وكل شي,12.563
sample_00009546,باهي فهاذي حاجة تصعب على برشا ناس ونعمل فيها آني بسهولة فقلت هذا هو لختيار متاع المجال,6.561
sample_00009547,بحكم غرامي بالتدريس فقلت نطلع مدرس رياضيات وبديت إنمارس فعلا ماللي آني تلميذ بديت إنفهم في أصحابي آ نخرج للسبورة إنفهم أصحابي même حتى ندخ أ نخرج إنصلح التمرين ونتلفت لل لأصحابي شكون مش فاهم حاجة إنفسر له,13.581
sample_00009548,آ فكانت عملية التدريس ومع توصيات ال لساتذة ومع والدي الله يرحمه كان أستاذ فلسفة هو فف فسر لي عملية التفكير وعملية التدريس والبيداغوجيا والكل,9.501
sample_00009549,فإخترت إنني نكون مدرس في الرياضيات باهي,3.24
sample_00009550,حتى بعد البكالوريا توجهت توجيه هندسة لكن باقي عندي تدريس الرياضيات ديما ومالبكالوريا بديت إندرس في الناس بالفلوس donc ناخذ فلوس آ وإندرس أصحابي متاع البكالوريا,11.081
sample_00009551,تعلمت des techniques متاع تدريس باهيين برشا فهاذي المرحلة الأولى إنو تختار مجال تخصصك و وتا وتركز فيه باهي في مجال التخصص بيده بش يعرضوك برشا تحديات,12.701
sample_00009552,آ علمك بال business يخلي يسهل لك مجال إختصاصك مثلا في التدريس,5.661
sample_00009553,ثمة تلامذة باهيين في القراية ثمة تلامذة مش باهيين,4.241
sample_00009554,فأي أستاذ ولا معلم عادي بش يختار التلامذة الباهيين بش ما يتعبوشي ما يكسروا لوش راسه بش نهار آخر يجي واحد فاهم اللول عالجمهورية ولا حاجة كيما هكا donc يرفع الراس,12.882
sample_00009555,آ فبغرامي بال business عرفت إنو هذا قرار غالط أول حاجة إحصاييا شكون أكثر حسب رايكم التلامذة الباهيين ولا التلامذة المش باهيين في الرياضيات,9.4
sample_00009556,المش باهيين donc automatiquement واحد في ال business يختار المرشي الأكبر donc مشيت للتلامذة اللي مش باهيين إنقري فيهم كان هذوكم,6.921
sample_00009557,باهي حاجة أخرى التلامذة الباهيين هل لساذة الكل قاعدة تتنافس عليهم وإلا التلامذة المش باهيين لساذة تتنافس عليهم,7.26
sample_00009558,التلامذة الباهيين تتنافس عليهم معناها لا يزي المرشي أقل ولا يزي فيه تتافسية كبيرة برشا,6.46
