id,wav_path,duration_seconds,reference_word_count,prediction_word_count,word_edits,char_edits,wer,cer,bucket_flags,reference,prediction
sample_00014838,dataset/extracted_wavs/sample_00014838.wav,9.178,22,24,10,32,0.454545,0.285714,code_switched_reference,un échange ولا un un un explétif de l'éxperience متاعي لي صارت peut être bon ا que فيها حوايج باهية وحوايج خايبة,un échange ولا un un à l'esprit équipe de l'expérience متاعها لي صارت peut être bon ا que فيها حقوا يتباعها حكوا لي صحيحة
sample_00020216,dataset/extracted_wavs/sample_00020216.wav,12.000,37,41,11,23,0.297297,0.128492,code_switched_reference|long_clip,نحطلك اربعة سوايع خدمة علي poste بركا خاطر فما article يتكتب لي هو نحط فيه ديما ساعة ساعة و نص مبعد تصير l'édition بش يتصلح نزيد عليهم نص ساعة يوصلوا بعد ساعتين و فما design و بعد,نحطلك اربعة سوايع خدمة علي post بركا خاطر فما article يتكتب الي هو نحط في ديما ساعة ساعة و نص بعد تصير l'édition الي بش يتصلح الي و نبوزيت عليهم نص ساعي و يطلو بعد ساعتين و فما design و بعد
sample_00000281,dataset/extracted_wavs/sample_00000281.wav,1.721,4,4,3,16,0.750000,0.640000,arabic_only_reference|short_clip,جات السنة الثانية ابتدائي,ال génération الثانية جداي
sample_00010067,dataset/extracted_wavs/sample_00010067.wav,6.925,16,17,3,4,0.187500,0.048193,arabic_only_reference,انقرر باش انني لمدت فلوس بالطبع كنا انبيعوا الهندي كنا الكار كنت ما عمري ولا ناخوها,نقرر بش انني لمدت فلوس بالطبع كنا انبيعوا الهندي كنا ا الكار كنت ما عمري ولا ناخوها
sample_00012632,dataset/extracted_wavs/sample_00012632.wav,5.957,15,16,6,17,0.400000,0.202381,code_switched_reference,اسبانيا برشلونة نظمتها عام ثنين وتسعين بعد ما فشلت في ال canditature عام ستة وثلاثين,اسبانيا برشا لونة نظمت عام الفين وستعين بعد ما فشلت في ال confédération عام ستة وثلاثين
sample_00016216,dataset/extracted_wavs/sample_00016216.wav,10.709,37,37,10,25,0.270270,0.144509,code_switched_reference|long_clip,physique زادا كنت باهية فيه و كنت نجيب فيه des notes باهين donc قلت نخلي ال physique علي جنب و نخدم كان عال math و that was the problem with me علي خاطر كي ركزت عال physique,physique زادا كنت باهية فيه كنت نجيب فيه فتا نوت باهيين تو نقلت ندخلي ال physique علي ال snob و نغدم كان عال math و that was the problem with me علي خاطر كي ركزت عال physique
sample_00017828,dataset/extracted_wavs/sample_00017828.wav,6.528,21,21,0,0,0.000000,0.000000,code_switched_reference,و توا فما like a change متع مية و ثمانين درجة اما كان انا بش نشوف روحي كل يوم a change,و توا فما like a change متع مية و ثمانين درجة اما كان انا بش نشوف روحي كل يوم a change
sample_00020499,dataset/extracted_wavs/sample_00020499.wav,2.793,7,10,6,16,0.857143,0.421053,code_switched_reference|short_clip,معناها اليوم and try to track everyday,معناها اليوم try to track every day and try to
sample_00005089,dataset/extracted_wavs/sample_00005089.wav,6.259,18,18,10,27,0.555556,0.290323,arabic_only_reference,ا ل الجريمة لي بش نحكي الجرائم نحكيوا عليها اليوم لكن جرائم ماهيش وليدة اللحظة ما جاتشي اليوم,ا ل لتريمة اللي بش نحكي في الجارة نحطيوا عليها اليوم يتجا ماهيش وينيت لغة ما جاتش اليوم
sample_00011844,dataset/extracted_wavs/sample_00011844.wav,6.251,12,16,13,49,1.083333,0.830508,arabic_only_reference,ا صباح المطر لي تبخنس علي الشجر انا جيت والمطر فهمتني تبخنس,ا الساعة اللي يلقاوا لي يطلع لي علي جاوة اللي وي طلع فيه يطفع في السكار
sample_00003855,dataset/extracted_wavs/sample_00003855.wav,7.368,17,18,5,18,0.294118,0.183673,code_switched_reference,قتله مالمفروض بما انني عملت recherche صغيرة يلزمني نمشي نقري في معهد الصحافة وعلوم الاخبار في تونس,قتله ملمة فروف بما انني عملت روشاش الغير يلزمني نمشي نقري في معهد الصحافة ونوم الاخبار في تونس
sample_00014302,dataset/extracted_wavs/sample_00014302.wav,4.948,11,10,4,6,0.363636,0.122449,arabic_only_reference,خذينا سليانة مشينا لتقريب ميات ا وليد ا ا ا وبنية,خذينا السليانة مشينا تقريب ميات ا ولايد ا ا وبنية
sample_00017702,dataset/extracted_wavs/sample_00017702.wav,1.665,4,4,3,6,0.750000,0.250000,arabic_only_reference|short_clip,وصلت نرقد اصلا بالدوايات,نسمي تنرقد اصلا بالدويات
sample_00011324,dataset/extracted_wavs/sample_00011324.wav,2.815,6,6,2,2,0.333333,0.068966,arabic_only_reference|short_clip,اما ما نجمتش خاطر ماعنديش وقت,انا ما ننجمتش خاطر ماعنديش وقت
sample_00014395,dataset/extracted_wavs/sample_00014395.wav,4.898,8,8,6,12,0.750000,0.279070,arabic_only_reference,تعرفوه هوكا واحد هكا مترفس بلحيته كشطة كحلة,تعرفوها وك واحد هكا انترفس بلحمة كرتك احلة
sample_00008816,dataset/extracted_wavs/sample_00008816.wav,18.776,32,24,16,27,0.500000,0.158824,arabic_only_reference|long_clip,وخاصة منها معنتها البلدان اللي ا ا ا ا ا ا ا ا قامت بالسيطرة علي ناصية العلم والمعرفة والاكتشافات والعلوم الصحيحة وا البحوث الجامعية المتطورة الي اخره في القرن التاسع عشر,وخاصة منها معنتها البلدان اللي ا ا ا قامت بالسيدرة علي نصير العلم والمعرفة والتشافات والعلوم الصحيحة والبهوث الجانعية المتطوري لاخره في القرن التالسعشرة
sample_00001103,dataset/extracted_wavs/sample_00001103.wav,21.327,55,54,11,14,0.200000,0.051471,code_switched_reference|long_clip,اذا ثمة ub uber ولا l'équivalent متاع uber علاش نشري في كرهبة والقربلة ولوج وين تجاري وكذا وكذا لا je préfère l'utiliser autrement الل ثمة ال clean tech المرة لخري ولاد صغار يعطيهم الصحة جاوا قالوا لي انحب انحطوا ا ا des us ا des clés u usb في الل في ال talent متاع الصباط,اذا ثمة ube ubert ولا l'équivalent متاع ubert علاش نشري في كرهبة والقربلة ولو جوين دقاري وكذا واكذا لا je préfère l'utiliser autrement الل ثمة ال clean tech المرة لخري ولاد صغار يعطيهم الصحة جاي وقالوا لي انحب انحطوا ا ا des us des clés u usb في ال في ال talent متاع الصباط
sample_00002683,dataset/extracted_wavs/sample_00002683.wav,3.080,8,8,0,0,0.000000,0.000000,code_switched_reference,donc قلت لهم راني انحب نتعلم لغة الاشارات,donc قلت لهم راني انحب نتعلم لغة الاشارات
sample_00020670,dataset/extracted_wavs/sample_00020670.wav,2.485,11,10,4,7,0.363636,0.125000,code_switched_reference|short_clip,ماهوش لي يجي ينجم يعملها خاطر شنيا مشكلة ال startup راهو,ماهواش اللي يجي ينجم يعملها خاطر شيا مشكلة startup راهو
sample_00014791,dataset/extracted_wavs/sample_00014791.wav,14.487,44,43,13,32,0.295455,0.153846,code_switched_reference|long_clip,donc c'est très bien déjà cette initiative là et puis ا et puis allez y au zo au à l'industrie à l'industrie ولا autre ولا حتي الل on va dire tout ce qu'il est travail في الل في ال les associations et tout ça,donc c'est très bien déjà cette initiative là et puis ا et puis allez y au je au à l'industrie علي industrie ولا autre ولا حتي اللا on va dire que ce qu'il y est يتحب عيط في بالفلسة association du tout ça
sample_00019090,dataset/extracted_wavs/sample_00019090.wav,10.669,18,18,0,0,0.000000,0.000000,code_switched_reference|long_clip,حتي حاجات صغار اما they make the difference i wanna also work on my guitar skills علي خاطر,حتي حاجات صغار اما they make the difference i wanna also work on my guitar skills علي خاطر
sample_00014779,dataset/extracted_wavs/sample_00014779.wav,3.039,5,5,4,15,0.800000,0.833333,code_switched_reference,ا bon شمس ياسر هنا,ا م م موقفة مالسلامة
sample_00011099,dataset/extracted_wavs/sample_00011099.wav,5.348,8,8,1,1,0.125000,0.025000,arabic_only_reference,قدمت ا كجمعية في تونس اسمها المنظمة هاذي,قدمت ا كشمعية في تونس اسمها المنظمة هاذي
sample_00015186,dataset/extracted_wavs/sample_00015186.wav,4.844,16,15,11,31,0.687500,0.436620,arabic_only_reference,انا شخصيا كنت ا متعب الوالد مشيت له بعد ما جبت صغير قتله بابا تنجم تضرب,انا شخصية قلت ا متاع بلوات انجيبوا بعد ما جاتنا صغير قلته بلاصة مازلت خضرها
sample_00007801,dataset/extracted_wavs/sample_00007801.wav,3.324,11,10,8,32,0.727273,0.551724,arabic_only_reference,جون بول سارتر هو الفيلسوف الحقيقة تعلمت منه برشا حاجات انا,شنوا خسارة وهذاكا يشوفوا حلافة متاعنا يقولوا برشا حاجات انا
sample_00020163,dataset/extracted_wavs/sample_00020163.wav,3.644,6,8,3,11,0.500000,0.289474,code_switched_reference,période شنوة مشاكلها و كيفاش تجاوزناهم,بارتاش ال période شنوا مشاكلها و كيفاش تجاوزناهم
sample_00010008,dataset/extracted_wavs/sample_00010008.wav,4.148,9,9,1,1,0.111111,0.019231,arabic_only_reference,الجنان كبير وفي الجنان تعلمنا كانت مدرسة هاكا الجنان,الجنان كبير وفي الجنان تعلمنا كانت مدرسة هكا الجنان
sample_00009742,dataset/extracted_wavs/sample_00009742.wav,6.117,13,11,4,20,0.307692,0.240964,code_switched_reference,bonjour chérie je t'aime la folie bonjour coucou je t'aime t'aime beaucoup beaucoup,bonjour chéri je t'aime la folie bonjour coucou je tème beaucoup
sample_00018474,dataset/extracted_wavs/sample_00018474.wav,3.326,7,7,4,5,0.571429,0.104167,arabic_only_reference,التعطيلات لي موجودة فالادارة التونسية الي تخليهم,تعطيلات لي موجودة فالدارة التونسية لي تخليوهم
sample_00008530,dataset/extracted_wavs/sample_00008530.wav,6.752,21,21,1,1,0.047619,0.007752,code_switched_reference,في الفين وستتعش صارت تظاهرة كبيرة في معهد pasteur c'était le premier colloque de jeunes chercheurs de l'institut pasteur de tunis,في الفين وستتعش صارت تظاهرة كبيرة في معهد pasteur c'était le premier colloque des jeunes chercheurs de l'institut pasteur de tunis
sample_00011563,dataset/extracted_wavs/sample_00011563.wav,2.157,7,7,0,0,0.000000,0.000000,arabic_only_reference|short_clip,كل نهار تقدم في الحلمة متاعك علاش,كل نهار تقدم في الحلمة متاعك علاش
sample_00007288,dataset/extracted_wavs/sample_00007288.wav,4.302,12,11,3,5,0.250000,0.081967,code_switched_reference,قتلهم ا انا ماني ما نعرفش التلفزة والتلفزة ما تشبهش لل cinéma,قتلهم ا ناني ما نعرفش التلفزة والتلفزa ما تشبهش لل cinéma
sample_00001549,dataset/extracted_wavs/sample_00001549.wav,0.815,3,3,1,1,0.333333,0.055556,arabic_only_reference|short_clip,نعملوا بيه الغريبة,تعملوا بيه الغريبة
